business_class,description,is_load_business_class,single_or_multiple,load_family_root,family_root_base,family_root_base_exists_as_business_class,load_variant_base,variant_root_exists_as_business_class,naming_pattern,is_exact_variant_base,relationship_role,grouping_method,family_member_count,family_root_base_count,variant_bases_csv,related_members_csv,related_business_classes_csv
PurchaseOrderImportLine,The PurchaseOrderImportLine Raw Data Web Service contains operations that expose PurchaseOrderImportLine-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderImport,Y,PurchaseOrderImport,Y,Import,N,Line,suffix_member,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
PurchaseOrderImportLineDistribution,The PurchaseOrderImportLineDistribution Raw Data Web Service contains operations that expose PurchaseOrderImportLineDistribution-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderImport,Y,PurchaseOrderImport,Y,Import,N,LineDistribution,suffix_member,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
PurchaseOrderInterface,The PurchaseOrderInterface Raw Data Web Service contains operations that expose PurchaseOrderInterface-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderInterface,Y,PurchaseOrderInterface,Y,Interface,Y,,direct_variant,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
PurchaseOrderInterfaceAddOnCharge,The PurchaseOrderInterfaceAddOnCharge Raw Data Web Service contains operations that expose PurchaseOrderInterfaceAddOnCharge-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderInterface,Y,PurchaseOrderInterface,Y,Interface,N,AddOnCharge,suffix_member,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
PurchaseOrderInterfaceComment,The PurchaseOrderInterfaceComment Raw Data Web Service contains operations that expose PurchaseOrderInterfaceComment-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderInterface,Y,PurchaseOrderInterface,Y,Interface,N,Comment,suffix_member,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
PurchaseOrderInterfaceInput,The PurchaseOrderInterfaceInput Raw Data Web Service contains operations that expose PurchaseOrderInterfaceInput-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderInterface,Y,PurchaseOrderInterface,Y,Interface,N,Input,suffix_member,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
PurchaseOrderInterfaceResult,The PurchaseOrderInterfaceResult Raw Data Web Service contains operations that expose PurchaseOrderInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrder,PurchaseOrderInterface,Y,PurchaseOrderInterface,Y,Interface,N,Result,suffix_member,11,2,"PurchaseOrderImport, PurchaseOrderInterface","PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult","PurchaseOrderImport, PurchaseOrderImportAddOnCharge, PurchaseOrderImportAssetDefaults, PurchaseOrderImportComment, PurchaseOrderImportLine, PurchaseOrderImportLineDistribution, PurchaseOrderInterface, PurchaseOrderInterfaceAddOnCharge, PurchaseOrderInterfaceComment, PurchaseOrderInterfaceInput, PurchaseOrderInterfaceResult"
PurchaseOrderReceiptImport,The PurchaseOrderReceiptImport Raw Data Web Service contains operations that expose PurchaseOrderReceiptImport-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrderReceipt,PurchaseOrderReceiptImport,Y,PurchaseOrderReceiptImport,Y,Import,Y,,direct_variant,4,2,"PurchaseOrderReceiptImport, PurchaseOrderReceiptInterface, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport","PurchaseOrderReceiptInterfaceResult, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport","PurchaseOrderReceiptImport, PurchaseOrderReceiptInterfaceResult, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport"
PurchaseOrderReceiptInterfaceResult,The PurchaseOrderReceiptInterfaceResult Raw Data Web Service contains operations that expose PurchaseOrderReceiptInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrderReceipt,PurchaseOrderReceiptInterface,N,PurchaseOrderReceiptInterface,N,Interface,N,Result,suffix_member,4,2,"PurchaseOrderReceiptImport, PurchaseOrderReceiptInterface, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport","PurchaseOrderReceiptInterfaceResult, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport","PurchaseOrderReceiptImport, PurchaseOrderReceiptInterfaceResult, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport"
PurchaseOrderReceiptLineAOCImport,The PurchaseOrderReceiptLineAOCImport Raw Data Web Service contains operations that expose PurchaseOrderReceiptLineAOCImport-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrderReceipt,PurchaseOrderReceiptImport,Y,PurchaseOrderReceiptLineAOCImport,Y,Import,Y,AOC,folded_variant_base,4,2,"PurchaseOrderReceiptImport, PurchaseOrderReceiptInterface, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport","PurchaseOrderReceiptInterfaceResult, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport","PurchaseOrderReceiptImport, PurchaseOrderReceiptInterfaceResult, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport"
PurchaseOrderReceiptLineImport,The PurchaseOrderReceiptLineImport Raw Data Web Service contains operations that expose PurchaseOrderReceiptLineImport-related data in the Infor Enterprise Business Services.,Y,multiple,PurchaseOrderReceipt,PurchaseOrderReceiptImport,Y,PurchaseOrderReceiptLineImport,Y,Import,Y,Line,folded_variant_base,4,2,"PurchaseOrderReceiptImport, PurchaseOrderReceiptInterface, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport","PurchaseOrderReceiptInterfaceResult, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport","PurchaseOrderReceiptImport, PurchaseOrderReceiptInterfaceResult, PurchaseOrderReceiptLineAOCImport, PurchaseOrderReceiptLineImport"
ReceivableInvoiceCommentImport,The ReceivableInvoiceCommentImport Raw Data Web Service contains operations that expose ReceivableInvoiceCommentImport-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivableInvoice,ReceivableInvoiceImport,Y,ReceivableInvoiceCommentImport,Y,Import,Y,Comment,folded_variant_base,5,1,"ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport, ReceivableInvoiceImport","ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport","ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport, ReceivableInvoiceImport"
ReceivableInvoiceDetailImport,The ReceivableInvoiceDetailImport Raw Data Web Service contains operations that expose ReceivableInvoiceDetailImport-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivableInvoice,ReceivableInvoiceImport,Y,ReceivableInvoiceDetailImport,Y,Import,Y,Detail,folded_variant_base,5,1,"ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport, ReceivableInvoiceImport","ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport","ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport, ReceivableInvoiceImport"
ReceivableInvoiceDisputeImport,The ReceivableInvoiceDisputeImport Raw Data Web Service contains operations that expose ReceivableInvoiceDisputeImport-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivableInvoice,ReceivableInvoiceImport,Y,ReceivableInvoiceDisputeImport,Y,Import,Y,Dispute,folded_variant_base,5,1,"ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport, ReceivableInvoiceImport","ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport","ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport, ReceivableInvoiceImport"
ReceivableInvoiceDistributionImport,The ReceivableInvoiceDistributionImport Raw Data Web Service contains operations that expose ReceivableInvoiceDistributionImport-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivableInvoice,ReceivableInvoiceImport,Y,ReceivableInvoiceDistributionImport,Y,Import,Y,Distribution,folded_variant_base,5,1,"ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport, ReceivableInvoiceImport","ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport","ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport, ReceivableInvoiceImport"
ReceivableInvoiceImport,The ReceivableInvoiceImport Raw Data Web Service contains operations that expose ReceivableInvoiceImport-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivableInvoice,ReceivableInvoiceImport,Y,ReceivableInvoiceImport,Y,Import,Y,,direct_variant,5,1,"ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport, ReceivableInvoiceImport","ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport","ReceivableInvoiceCommentImport, ReceivableInvoiceDetailImport, ReceivableInvoiceDisputeImport, ReceivableInvoiceDistributionImport, ReceivableInvoiceImport"
ReceivableNonARPaymentDistributionImport,The ReceivableNonARPaymentDistributionImport Raw Data Web Service contains operations that expose ReceivableNonARPaymentDistributionImport-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivableNonARPayment,ReceivableNonARPaymentImport,Y,ReceivableNonARPaymentDistributionImport,Y,Import,Y,Distribution,folded_variant_base,2,1,"ReceivableNonARPaymentDistributionImport, ReceivableNonARPaymentImport",ReceivableNonARPaymentDistributionImport,"ReceivableNonARPaymentDistributionImport, ReceivableNonARPaymentImport"
ReceivableNonARPaymentImport,The ReceivableNonARPaymentImport Raw Data Web Service contains operations that expose ReceivableNonARPaymentImport-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivableNonARPayment,ReceivableNonARPaymentImport,Y,ReceivableNonARPaymentImport,Y,Import,Y,,direct_variant,2,1,"ReceivableNonARPaymentDistributionImport, ReceivableNonARPaymentImport",ReceivableNonARPaymentDistributionImport,"ReceivableNonARPaymentDistributionImport, ReceivableNonARPaymentImport"
ReceivablePaymentCashDetailImport,The ReceivablePaymentCashDetailImport Raw Data Web Service contains operations that expose ReceivablePaymentCashDetailImport-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivablePayment,ReceivablePaymentImport,Y,ReceivablePaymentCashDetailImport,Y,Import,Y,CashDetail,folded_variant_base,5,1,"ReceivablePaymentCashDetailImport, ReceivablePaymentImport, ReceivablePaymentRemitImport","ReceivablePaymentCashDetailImport, ReceivablePaymentImport2, ReceivablePaymentImport3, ReceivablePaymentRemitImport","ReceivablePaymentCashDetailImport, ReceivablePaymentImport, ReceivablePaymentImport2, ReceivablePaymentImport3, ReceivablePaymentRemitImport"
ReceivablePaymentImport,The ReceivablePaymentImport Raw Data Web Service contains operations that expose ReceivablePaymentImport-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivablePayment,ReceivablePaymentImport,Y,ReceivablePaymentImport,Y,Import,Y,,direct_variant,5,1,"ReceivablePaymentCashDetailImport, ReceivablePaymentImport, ReceivablePaymentRemitImport","ReceivablePaymentCashDetailImport, ReceivablePaymentImport2, ReceivablePaymentImport3, ReceivablePaymentRemitImport","ReceivablePaymentCashDetailImport, ReceivablePaymentImport, ReceivablePaymentImport2, ReceivablePaymentImport3, ReceivablePaymentRemitImport"
ReceivablePaymentImport2,The ReceivablePaymentImport2 Raw Data Web Service contains operations that expose ReceivablePaymentImport2-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivablePayment,ReceivablePaymentImport,Y,ReceivablePaymentImport,Y,Import,N,2,suffix_member,5,1,"ReceivablePaymentCashDetailImport, ReceivablePaymentImport, ReceivablePaymentRemitImport","ReceivablePaymentCashDetailImport, ReceivablePaymentImport2, ReceivablePaymentImport3, ReceivablePaymentRemitImport","ReceivablePaymentCashDetailImport, ReceivablePaymentImport, ReceivablePaymentImport2, ReceivablePaymentImport3, ReceivablePaymentRemitImport"
ReceivablePaymentImport3,The ReceivablePaymentImport3 Raw Data Web Service contains operations that expose ReceivablePaymentImport3-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivablePayment,ReceivablePaymentImport,Y,ReceivablePaymentImport,Y,Import,N,3,suffix_member,5,1,"ReceivablePaymentCashDetailImport, ReceivablePaymentImport, ReceivablePaymentRemitImport","ReceivablePaymentCashDetailImport, ReceivablePaymentImport2, ReceivablePaymentImport3, ReceivablePaymentRemitImport","ReceivablePaymentCashDetailImport, ReceivablePaymentImport, ReceivablePaymentImport2, ReceivablePaymentImport3, ReceivablePaymentRemitImport"
ReceivablePaymentRemitImport,The ReceivablePaymentRemitImport Raw Data Web Service contains operations that expose ReceivablePaymentRemitImport-related data in the Infor Enterprise Business Services.,Y,multiple,ReceivablePayment,ReceivablePaymentImport,Y,ReceivablePaymentRemitImport,Y,Import,Y,Remit,folded_variant_base,5,1,"ReceivablePaymentCashDetailImport, ReceivablePaymentImport, ReceivablePaymentRemitImport","ReceivablePaymentCashDetailImport, ReceivablePaymentImport2, ReceivablePaymentImport3, ReceivablePaymentRemitImport","ReceivablePaymentCashDetailImport, ReceivablePaymentImport, ReceivablePaymentImport2, ReceivablePaymentImport3, ReceivablePaymentRemitImport"
RequisitionImport,The RequisitionImport Raw Data Web Service contains operations that expose RequisitionImport-related data in the Infor Enterprise Business Services.,Y,multiple,Requisition,RequisitionImport,Y,RequisitionImport,Y,Import,Y,,direct_variant,8,2,"RequisitionImport, RequisitionInterface","RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterfaceInput, RequisitionInterfaceResult","RequisitionImport, RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterface, RequisitionInterfaceInput, RequisitionInterfaceResult"
RequisitionImportAddOnCharge,The RequisitionImportAddOnCharge Raw Data Web Service contains operations that expose RequisitionImportAddOnCharge-related data in the Infor Enterprise Business Services.,Y,multiple,Requisition,RequisitionImport,Y,RequisitionImport,Y,Import,N,AddOnCharge,suffix_member,8,2,"RequisitionImport, RequisitionInterface","RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterfaceInput, RequisitionInterfaceResult","RequisitionImport, RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterface, RequisitionInterfaceInput, RequisitionInterfaceResult"
RequisitionImportComment,The RequisitionImportComment Raw Data Web Service contains operations that expose RequisitionImportComment-related data in the Infor Enterprise Business Services.,Y,multiple,Requisition,RequisitionImport,Y,RequisitionImport,Y,Import,N,Comment,suffix_member,8,2,"RequisitionImport, RequisitionInterface","RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterfaceInput, RequisitionInterfaceResult","RequisitionImport, RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterface, RequisitionInterfaceInput, RequisitionInterfaceResult"
RequisitionImportLine,The RequisitionImportLine Raw Data Web Service contains operations that expose RequisitionImportLine-related data in the Infor Enterprise Business Services.,Y,multiple,Requisition,RequisitionImport,Y,RequisitionImport,Y,Import,N,Line,suffix_member,8,2,"RequisitionImport, RequisitionInterface","RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterfaceInput, RequisitionInterfaceResult","RequisitionImport, RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterface, RequisitionInterfaceInput, RequisitionInterfaceResult"
RequisitionImportLineDistribution,The RequisitionImportLineDistribution Raw Data Web Service contains operations that expose RequisitionImportLineDistribution-related data in the Infor Enterprise Business Services.,Y,multiple,Requisition,RequisitionImport,Y,RequisitionImport,Y,Import,N,LineDistribution,suffix_member,8,2,"RequisitionImport, RequisitionInterface","RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterfaceInput, RequisitionInterfaceResult","RequisitionImport, RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterface, RequisitionInterfaceInput, RequisitionInterfaceResult"
RequisitionInterface,The RequisitionInterface Raw Data Web Service contains operations that expose RequisitionInterface-related tasks in the Infor Enterprise Business Services.,Y,multiple,Requisition,RequisitionInterface,Y,RequisitionInterface,Y,Interface,Y,,direct_variant,8,2,"RequisitionImport, RequisitionInterface","RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterfaceInput, RequisitionInterfaceResult","RequisitionImport, RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterface, RequisitionInterfaceInput, RequisitionInterfaceResult"
RequisitionInterfaceInput,The RequisitionInterfaceInput Raw Data Web Service contains operations that expose RequisitionInterfaceInput-related data in the Infor Enterprise Business Services.,Y,multiple,Requisition,RequisitionInterface,Y,RequisitionInterface,Y,Interface,N,Input,suffix_member,8,2,"RequisitionImport, RequisitionInterface","RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterfaceInput, RequisitionInterfaceResult","RequisitionImport, RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterface, RequisitionInterfaceInput, RequisitionInterfaceResult"
RequisitionInterfaceResult,The RequisitionInterfaceResult Raw Data Web Service contains operations that expose RequisitionInterfaceResult-related data in the Infor Enterprise Business Services.,Y,multiple,Requisition,RequisitionInterface,Y,RequisitionInterface,Y,Interface,N,Result,suffix_member,8,2,"RequisitionImport, RequisitionInterface","RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterfaceInput, RequisitionInterfaceResult","RequisitionImport, RequisitionImportAddOnCharge, RequisitionImportComment, RequisitionImportLine, RequisitionImportLineDistribution, RequisitionInterface, RequisitionInterfaceInput, RequisitionInterfaceResult"
VendorAddressImport,The VendorAddressImport Raw Data Web Service contains operations that expose VendorAddressImport-related data in the Infor Enterprise Business Services.,Y,multiple,Vendor,VendorImport,Y,VendorAddressImport,Y,Import,Y,Address,folded_variant_base,5,1,"VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorImport, VendorWithholdingCodeImport","VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorWithholdingCodeImport","VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorImport, VendorWithholdingCodeImport"
VendorCertificationImport,The VendorCertificationImport Raw Data Web Service contains operations that expose VendorCertificationImport-related data in the Infor Enterprise Business Services.,Y,multiple,Vendor,VendorImport,Y,VendorCertificationImport,Y,Import,Y,Certification,folded_variant_base,5,1,"VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorImport, VendorWithholdingCodeImport","VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorWithholdingCodeImport","VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorImport, VendorWithholdingCodeImport"
VendorContactImport,The VendorContactImport Raw Data Web Service contains operations that expose VendorContactImport-related data in the Infor Enterprise Business Services.,Y,multiple,Vendor,VendorImport,Y,VendorContactImport,Y,Import,Y,Contact,folded_variant_base,5,1,"VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorImport, VendorWithholdingCodeImport","VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorWithholdingCodeImport","VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorImport, VendorWithholdingCodeImport"
VendorImport,The VendorImport Raw Data Web Service contains operations that expose VendorImport-related data in the Infor Enterprise Business Services.,Y,multiple,Vendor,VendorImport,Y,VendorImport,Y,Import,Y,,direct_variant,5,1,"VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorImport, VendorWithholdingCodeImport","VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorWithholdingCodeImport","VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorImport, VendorWithholdingCodeImport"
VendorWithholdingCodeImport,The VendorWithholdingCodeImport Raw Data Web Service contains operations that expose VendorWithholdingCodeImport-related data in the Infor Enterprise Business Services.,Y,multiple,Vendor,VendorImport,Y,VendorWithholdingCodeImport,Y,Import,Y,WithholdingCode,folded_variant_base,5,1,"VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorImport, VendorWithholdingCodeImport","VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorWithholdingCodeImport","VendorAddressImport, VendorCertificationImport, VendorContactImport, VendorImport, VendorWithholdingCodeImport"
WarehouseShipmentImport,The WarehouseShipmentImport Raw Data Web Service contains operations that expose WarehouseShipmentImport-related data in the Infor Enterprise Business Services.,Y,multiple,WarehouseShipment,WarehouseShipmentImport,Y,WarehouseShipmentImport,Y,Import,Y,,direct_variant,7,2,"WarehouseShipmentImport, WarehouseShipmentInterface, WarehouseShipmentTrackingImport","WarehouseShipmentImportCarton, WarehouseShipmentImportLine, WarehouseShipmentImportLineCarton, WarehouseShipmentImportLineDetail, WarehouseShipmentInterfacePurge, WarehouseShipmentTrackingImport","WarehouseShipmentImport, WarehouseShipmentImportCarton, WarehouseShipmentImportLine, WarehouseShipmentImportLineCarton, WarehouseShipmentImportLineDetail, WarehouseShipmentInterfacePurge, WarehouseShipmentTrackingImport"
WarehouseShipmentImportCarton,The WarehouseShipmentImportCarton Raw Data Web Service contains operations that expose WarehouseShipmentImportCarton-related data in the Infor Enterprise Business Services.,Y,multiple,WarehouseShipment,WarehouseShipmentImport,Y,WarehouseShipmentImport,Y,Import,N,Carton,suffix_member,7,2,"WarehouseShipmentImport, WarehouseShipmentInterface, WarehouseShipmentTrackingImport","WarehouseShipmentImportCarton, WarehouseShipmentImportLine, WarehouseShipmentImportLineCarton, WarehouseShipmentImportLineDetail, WarehouseShipmentInterfacePurge, WarehouseShipmentTrackingImport","WarehouseShipmentImport, WarehouseShipmentImportCarton, WarehouseShipmentImportLine, WarehouseShipmentImportLineCarton, WarehouseShipmentImportLineDetail, WarehouseShipmentInterfacePurge, WarehouseShipmentTrackingImport"
WarehouseShipmentImportLine,The WarehouseShipmentImportLine Raw Data Web Service contains operations that expose WarehouseShipmentImportLine-related data in the Infor Enterprise Business Services.,Y,multiple,WarehouseShipment,WarehouseShipmentImport,Y,WarehouseShipmentImport,Y,Import,N,Line,suffix_member,7,2,"WarehouseShipmentImport, WarehouseShipmentInterface, WarehouseShipmentTrackingImport","WarehouseShipmentImportCarton, WarehouseShipmentImportLine, WarehouseShipmentImportLineCarton, WarehouseShipmentImportLineDetail, WarehouseShipmentInterfacePurge, WarehouseShipmentTrackingImport","WarehouseShipmentImport, WarehouseShipmentImportCarton, WarehouseShipmentImportLine, WarehouseShipmentImportLineCarton, WarehouseShipmentImportLineDetail, WarehouseShipmentInterfacePurge, WarehouseShipmentTrackingImport"
